Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F
"162","Norway","977","Meat, sheep","5531","Producer Price (SLC/tonne)","SLC","30010.000000","","26200.000000","","27620.000000","","27940.000000","","25420.000000","","26020.000000","","23280.000000","","24720.000000","","27910.000000","","29940.000000","","29000.000000","","27420.000000","","29220.000000","","27160.000000","","25980.000000","","29000.000000","","32580.000000","","37190.000000","","36760.000000","","37020.000000","","38820.000000","","41850.000000","","45510.000000","","47840.000000","","49290.000000","","44550.000000","","37470.000000","","38810.000000",""
"162","Norway","977","Meat, sheep","5532","Producer Price (USD/tonne)","USD","4629.100000","","4215.900000","","3893.400000","","3958.900000","","4012.500000","","4034.200000","","3291.200000","","3276.300000","","3578.600000","","3401.600000","","3225.200000","","3434.500000","","4127.000000","","4029.200000","","4032.600000","","4521.800000","","5558.100000","","6594.000000","","5845.700000","","6124.900000","","6926.400000","","7193.800000","","7746.400000","","7591.600000","","6112.200000","","5303.500000","","4529.700000","","4772.200000",""
"162","Norway","1080","Meat, turkey","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,"18430.000000","","17240.000000","","17220.000000","","16940.000000","","17100.000000","","15570.000000","","15700.000000","","16900.000000","","17710.000000","","17560.000000","","17640.000000","","17590.000000","","18260.000000","","19790.000000","","20760.000000","","21230.000000","","21590.000000","","22950.000000","","23600.000000","","24280.000000","","24990.000000","","25610.000000","","26330.000000","","24810.000000",""
"162","Norway","1080","Meat, turkey","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,"18430.000000","","17240.000000","","17220.000000","","16940.000000","","17100.000000","","15570.000000","","15700.000000","","16900.000000","","17710.000000","","17560.000000","","17640.000000","","17590.000000","","18260.000000","","19790.000000","","20760.000000","","21230.000000","","21590.000000","","22950.000000","","23600.000000","","24280.000000","","24990.000000","","25610.000000","","26330.000000","","24810.000000",""
"162","Norway","1080","Meat, turkey","5532","Producer Price (USD/tonne)","USD",,,,,,,,,"2909.200000","","2672.900000","","2434.500000","","2245.200000","","2192.500000","","1768.900000","","1746.100000","","2116.800000","","2501.300000","","2605.000000","","2738.100000","","2742.700000","","3115.200000","","3508.900000","","3301.400000","","3512.500000","","3852.200000","","3945.000000","","4017.000000","","3852.900000","","3098.900000","","3048.700000","","3183.000000","","3050.700000",""
"162","Norway","882","Milk, whole fresh cow","5530","Producer Price (LCU/tonne)","LCU",,,"3275.000000","","3040.000000","","3090.000000","","3199.000000","","3275.000000","","3084.000000","","3211.000000","","3079.000000","","3206.000000","","3280.000000","","3336.000000","","3380.000000","","3335.000000","","3455.000000","","3482.000000","","3724.000000","","3758.000000","","4101.000000","","4307.000000","","4550.000000","","4597.000000","","4647.000000","","5036.000000","","5390.000000","","5479.000000","","5420.000000","","5543.000000",""
"162","Norway","882","Milk, whole fresh cow","5531","Producer Price (SLC/tonne)","SLC",,,"3275.000000","","3040.000000","","3090.000000","","3199.000000","","3275.000000","","3084.000000","","3211.000000","","3079.000000","","3206.000000","","3280.000000","","3336.000000","","3380.000000","","3335.000000","","3455.000000","","3482.000000","","3724.000000","","3758.000000","","4101.000000","","4307.000000","","4550.000000","","4597.000000","","4647.000000","","5036.000000","","5390.000000","","5479.000000","","5420.000000","","5543.000000",""
"162","Norway","882","Milk, whole fresh cow","5532","Producer Price (USD/tonne)","USD",,,"527.000000","","428.500000","","437.800000","","505.000000","","507.800000","","436.000000","","425.600000","","394.800000","","364.200000","","364.800000","","417.800000","","477.400000","","494.700000","","536.300000","","542.900000","","635.300000","","666.300000","","652.200000","","712.600000","","811.800000","","790.200000","","791.000000","","799.200000","","668.400000","","652.200000","","655.200000","","681.600000",""
"162","Norway","1020","Milk, whole fresh goat","5530","Producer Price (LCU/tonne)","LCU",,,"4790.000000","","4517.000000","","4600.000000","","4823.000000","","4922.000000","","4534.000000","","3835.000000","","2954.000000","","2997.000000","","3212.000000","","3329.000000","","3368.000000","","3319.000000","","3442.000000","","3476.000000","","3709.000000","","3743.000000","","4089.000000","","4290.000000","","4530.000000","","4573.000000","","4627.000000","","5017.000000","","5387.000000","","5482.000000","","5417.000000","","5547.000000",""
"162","Norway","1020","Milk, whole fresh goat","5531","Producer Price (SLC/tonne)","SLC",,,"4790.000000","","4517.000000","","4600.000000","","4823.000000","","4922.000000","","4534.000000","","3835.000000","","2954.000000","","2997.000000","","3212.000000","","3329.000000","","3368.000000","","3319.000000","","3442.000000","","3476.000000","","3709.000000","","3743.000000","","4089.000000","","4290.000000","","4530.000000","","4573.000000","","4627.000000","","5017.000000","","5387.000000","","5482.000000","","5417.000000","","5547.000000",""
"162","Norway","1020","Milk, whole fresh goat","5532","Producer Price (USD/tonne)","USD",,,"770.800000","","636.700000","","651.800000","","761.300000","","763.100000","","641.000000","","508.300000","","378.800000","","340.500000","","357.200000","","417.000000","","475.700000","","492.400000","","534.300000","","542.000000","","632.800000","","663.700000","","650.300000","","709.800000","","808.300000","","786.100000","","787.600000","","796.100000","","668.000000","","652.600000","","654.900000","","682.100000",""
"162","Norway","75","Oats","5530","Producer Price (LCU/tonne)","LCU","2479.000000","","2062.000000","","2020.000000","","1880.000000","","1785.000000","","1746.000000","","1745.000000","","1772.000000","","1780.000000","","1620.000000","","1608.000000","","1653.000000","","1618.000000","","1525.000000","","1512.000000","","1569.000000","","1623.000000","","1823.000000","","1966.000000","","1870.000000","","1994.000000","","2082.000000","","2242.000000","","2287.000000","","2333.000000","","2430.000000","","2450.000000","","2549.000000",""
"162","Norway","75","Oats","5531","Producer Price (SLC/tonne)","SLC","2479.000000","","2062.000000","","2020.000000","","1880.000000","","1785.000000","","1746.000000","","1745.000000","","1772.000000","","1780.000000","","1620.000000","","1608.000000","","1653.000000","","1618.000000","","1525.000000","","1512.000000","","1569.000000","","1623.000000","","1823.000000","","1966.000000","","1870.000000","","1994.000000","","2082.000000","","2242.000000","","2287.000000","","2333.000000","","2430.000000","","2450.000000","","2549.000000",""
"162","Norway","75","Oats","5532","Producer Price (USD/tonne)","USD","382.400000","","331.800000","","284.700000","","266.400000","","281.800000","","270.700000","","246.700000","","234.900000","","228.200000","","184.100000","","178.800000","","207.000000","","228.500000","","226.200000","","234.700000","","244.600000","","276.900000","","323.200000","","312.600000","","309.400000","","355.800000","","357.900000","","381.600000","","362.900000","","289.300000","","289.300000","","296.200000","","313.400000",""
"162","Norway","402","Onions, shallots, green","5530","Producer Price (LCU/tonne)","LCU",,,"3540.000000","","2890.000000","","3750.000000","","2780.000000","","3060.000000","","3720.000000","","3540.000000","","3570.000000","","3750.000000","","3780.000000","","4600.000000","","4220.000000","","4260.000000","","4830.000000","","4550.000000","","4860.000000","","4450.000000","","5430.000000","","5850.000000","","5520.000000","","6290.000000","","6080.000000","","5990.000000","","6750.000000","","6710.000000","","6780.000000","","7890.000000",""
"162","Norway","402","Onions, shallots, green","5531","Producer Price (SLC/tonne)","SLC",,,"3540.000000","","2890.000000","","3750.000000","","2780.000000","","3060.000000","","3720.000000","","3540.000000","","3570.000000","","3750.000000","","3780.000000","","4600.000000","","4220.000000","","4260.000000","","4830.000000","","4550.000000","","4860.000000","","4450.000000","","5430.000000","","5850.000000","","5520.000000","","6290.000000","","6080.000000","","5990.000000","","6750.000000","","6710.000000","","6780.000000","","7890.000000",""
"162","Norway","402","Onions, shallots, green","5532","Producer Price (USD/tonne)","USD",,,"569.600000","","407.400000","","531.300000","","438.800000","","474.400000","","525.900000","","469.200000","","457.700000","","426.000000","","420.400000","","576.200000","","596.000000","","632.000000","","749.700000","","709.500000","","829.100000","","789.000000","","863.500000","","967.900000","","984.900000","","1081.200000","","1034.900000","","950.500000","","837.000000","","798.800000","","819.600000","","970.200000",""
"162","Norway","521","Pears","5530","Producer Price (LCU/tonne)","LCU",,,"4680.000000","","7450.000000","","6010.000000","","3860.000000","","4720.000000","","4130.000000","","4440.000000","","5310.000000","","4750.000000","","6830.000000","","4840.000000","","7970.000000","","6420.000000","","7870.000000","","7630.000000","","8380.000000","","9890.000000","","10310.000000","","11020.000000","","11840.000000","","14070.000000","","15420.000000","","15030.000000","","15450.000000","","15510.000000","","15810.000000","","16710.000000",""
"162","Norway","521","Pears","5531","Producer Price (SLC/tonne)","SLC",,,"4680.000000","","7450.000000","","6010.000000","","3860.000000","","4720.000000","","4130.000000","","4440.000000","","5310.000000","","4750.000000","","6830.000000","","4840.000000","","7970.000000","","6420.000000","","7870.000000","","7630.000000","","8380.000000","","9890.000000","","10310.000000","","11020.000000","","11840.000000","","14070.000000","","15420.000000","","15030.000000","","15450.000000","","15510.000000","","15810.000000","","16710.000000",""
"162","Norway","521","Pears","5532","Producer Price (USD/tonne)","USD",,,"753.100000","","1050.200000","","851.600000","","609.300000","","731.800000","","583.900000","","588.500000","","680.800000","","539.700000","","759.600000","","606.200000","","1125.700000","","952.400000","","1221.600000","","1189.700000","","1429.600000","","1753.500000","","1639.500000","","1823.200000","","2112.500000","","2418.600000","","2624.700000","","2385.100000","","1915.900000","","1846.400000","","1911.300000","","2054.700000",""
"162","Norway","187","Peas, dry","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,,,,,,,,,"2375.000000","","2595.000000","","2559.000000","","2712.000000","","2453.000000","","2438.000000","","2442.000000","","2652.000000","","2799.000000","","2786.000000","","2985.000000","","3117.000000","","3439.000000","","3393.000000","","3389.000000","","3514.000000","","3477.000000","","3610.000000",""
"162","Norway","187","Peas, dry","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,,,,,,,,,"2375.000000","","2595.000000","","2559.000000","","2712.000000","","2453.000000","","2438.000000","","2442.000000","","2652.000000","","2799.000000","","2786.000000","","2985.000000","","3117.000000","","3439.000000","","3393.000000","","3389.000000","","3514.000000","","3477.000000","","3610.000000",""
"162","Norway","187","Peas, dry","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,,,,,,,,,"264.100000","","325.000000","","361.400000","","402.300000","","380.800000","","380.100000","","416.600000","","470.200000","","445.100000","","460.900000","","532.600000","","535.800000","","585.400000","","538.400000","","420.300000","","418.300000","","420.300000","","443.900000",""
"162","Norway","417","Peas, green","5530","Producer Price (LCU/tonne)","LCU",,,"2800.000000","","2500.000000","","2480.000000","","2470.000000","","2190.000000","","2210.000000","","2230.000000","","2390.000000","","2260.000000","","2050.000000","","2450.000000","","2300.000000","","2360.000000","","2270.000000","","2300.000000","","2300.000000","","2660.000000","","2810.000000","","2860.000000","","2830.000000","","2890.000000","","3170.000000","","2850.000000","","2910.000000","","3020.000000","","3070.000000","","3160.000000",""
"162","Norway","417","Peas, green","5531","Producer Price (SLC/tonne)","SLC",,,"2800.000000","","2500.000000","","2480.000000","","2470.000000","","2190.000000","","2210.000000","","2230.000000","","2390.000000","","2260.000000","","2050.000000","","2450.000000","","2300.000000","","2360.000000","","2270.000000","","2300.000000","","2300.000000","","2660.000000","","2810.000000","","2860.000000","","2830.000000","","2890.000000","","3170.000000","","2850.000000","","2910.000000","","3020.000000","","3070.000000","","3160.000000",""
"162","Norway","417","Peas, green","5532","Producer Price (USD/tonne)","USD",,,"450.600000","","352.400000","","351.400000","","389.900000","","339.500000","","312.400000","","295.600000","","306.400000","","256.800000","","228.000000","","306.900000","","324.800000","","350.100000","","352.300000","","358.600000","","392.400000","","471.600000","","446.900000","","473.200000","","504.900000","","496.800000","","539.600000","","452.300000","","360.900000","","359.500000","","371.100000","","388.600000",""
"162","Norway","536","Plums and sloes","5530","Producer Price (LCU/tonne)","LCU",,,"10130.000000","","6940.000000","","9570.000000","","8170.000000","","8910.000000","","10190.000000","","9860.000000","","16810.000000","","13730.000000","","15680.000000","","15450.000000","","17110.000000","","16920.000000","","19010.000000","","18220.000000","","20240.000000","","22990.000000","","23720.000000","","26170.000000","","26740.000000","","29700.000000","","27060.000000","","31020.000000","","31480.000000","","31730.000000","","33810.000000","","20700.000000",""
"162","Norway","536","Plums and sloes","5531","Producer Price (SLC/tonne)","SLC",,,"10130.000000","","6940.000000","","9570.000000","","8170.000000","","8910.000000","","10190.000000","","9860.000000","","16810.000000","","13730.000000","","15680.000000","","15450.000000","","17110.000000","","16920.000000","","19010.000000","","18220.000000","","20240.000000","","22990.000000","","23720.000000","","26170.000000","","26740.000000","","29700.000000","","27060.000000","","31020.000000","","31480.000000","","31730.000000","","33810.000000","","20700.000000",""
"162","Norway","536","Plums and sloes","5532","Producer Price (USD/tonne)","USD",,,"1630.100000","","978.300000","","1356.000000","","1289.600000","","1381.400000","","1440.600000","","1306.800000","","2155.400000","","1559.900000","","1743.800000","","1935.200000","","2416.600000","","2510.100000","","2950.700000","","2841.000000","","3452.900000","","4076.200000","","3772.100000","","4329.800000","","4771.100000","","5105.300000","","4606.000000","","4922.500000","","3903.700000","","3777.300000","","4087.300000","","2545.300000",""
"162","Norway","116","Potatoes","5530","Producer Price (LCU/tonne)","LCU","2310.000000","","1375.000000","","1520.000000","","1841.000000","","1643.000000","","1529.000000","","1440.000000","","1595.000000","","1605.000000","","1673.000000","","1577.000000","","1574.000000","","1671.000000","","1690.000000","","1800.000000","","1978.000000","","2033.000000","","1990.000000","","2210.000000","","2381.000000","","2391.000000","","2604.000000","","2694.000000","","2530.000000","","2822.000000","","2919.000000","","3039.000000","","3214.000000",""
"162","Norway","116","Potatoes","5531","Producer Price (SLC/tonne)","SLC","2310.000000","","1375.000000","","1520.000000","","1841.000000","","1643.000000","","1529.000000","","1440.000000","","1595.000000","","1605.000000","","1673.000000","","1577.000000","","1574.000000","","1671.000000","","1690.000000","","1800.000000","","1978.000000","","2033.000000","","1990.000000","","2210.000000","","2381.000000","","2391.000000","","2604.000000","","2694.000000","","2530.000000","","2822.000000","","2919.000000","","3039.000000","","3214.000000",""
"162","Norway","116","Potatoes","5532","Producer Price (USD/tonne)","USD","356.300000","","221.300000","","214.300000","","260.900000","","259.300000","","237.100000","","203.600000","","211.400000","","205.800000","","190.100000","","175.400000","","197.100000","","236.000000","","250.700000","","279.400000","","308.400000","","346.800000","","352.800000","","351.400000","","393.900000","","426.600000","","447.600000","","458.600000","","401.500000","","349.900000","","347.500000","","367.400000","","395.200000",""
"162","Norway","270","Rapeseed","5530","Producer Price (LCU/tonne)","LCU",,,"5110.000000","","5040.000000","","4790.000000","","4640.000000","","4440.000000","","4440.000000","","4440.000000","","4448.000000","","4290.000000","","4318.000000","","4323.000000","","4306.000000","","4280.000000","","4195.000000","","4283.000000","","4331.000000","","4521.000000","","4767.000000","","4680.000000","","4797.000000","","4899.000000","","5022.000000","","5119.000000","","5121.000000","","5175.000000","","5017.000000","","5116.000000",""
"162","Norway","270","Rapeseed","5531","Producer Price (SLC/tonne)","SLC",,,"5110.000000","","5040.000000","","4790.000000","","4640.000000","","4440.000000","","4440.000000","","4440.000000","","4448.000000","","4290.000000","","4318.000000","","4323.000000","","4306.000000","","4280.000000","","4195.000000","","4283.000000","","4331.000000","","4521.000000","","4767.000000","","4680.000000","","4797.000000","","4899.000000","","5022.000000","","5119.000000","","5121.000000","","5175.000000","","5017.000000","","5116.000000",""
"162","Norway","270","Rapeseed","5532","Producer Price (USD/tonne)","USD",,,"822.300000","","710.400000","","678.700000","","732.400000","","688.400000","","627.700000","","588.500000","","570.300000","","487.400000","","480.200000","","541.500000","","608.200000","","634.900000","","651.100000","","667.800000","","738.900000","","801.600000","","758.100000","","774.300000","","855.900000","","842.100000","","854.800000","","812.300000","","635.000000","","616.100000","","606.500000","","629.100000",""
"162","Norway","547","Raspberries","5530","Producer Price (LCU/tonne)","LCU",,,"15850.000000","","17240.000000","","17060.000000","","18890.000000","","19250.000000","","20030.000000","","21720.000000","","22580.000000","","20210.000000","","22650.000000","","19740.000000","","19250.000000","","16760.000000","","19360.000000","","23730.000000","","26640.000000","","26650.000000","","30220.000000","","38480.000000","","43150.000000","","49810.000000","","57670.000000","","57650.000000","","58910.000000","","55240.000000","","56680.000000","","63030.000000",""
"162","Norway","547","Raspberries","5531","Producer Price (SLC/tonne)","SLC",,,"15850.000000","","17240.000000","","17060.000000","","18890.000000","","19250.000000","","20030.000000","","21720.000000","","22580.000000","","20210.000000","","22650.000000","","19740.000000","","19250.000000","","16760.000000","","19360.000000","","23730.000000","","26640.000000","","26650.000000","","30220.000000","","38480.000000","","43150.000000","","49810.000000","","57670.000000","","57650.000000","","58910.000000","","55240.000000","","56680.000000","","63030.000000",""
"162","Norway","547","Raspberries","5532","Producer Price (USD/tonne)","USD",,,"2550.500000","","2430.200000","","2417.300000","","2981.800000","","2984.600000","","2831.700000","","2878.700000","","2895.200000","","2296.100000","","2519.000000","","2472.500000","","2718.800000","","2486.300000","","3005.000000","","3700.100000","","4544.800000","","4725.200000","","4805.700000","","6366.500000","","7699.000000","","8562.100000","","9816.200000","","9148.400000","","7305.200000","","6576.100000","","6852.000000","","7750.400000",""
"162","Norway","71","Rye","5530","Producer Price (LCU/tonne)","LCU",,,"2562.000000","","2405.000000","","2342.000000","","2214.000000","","2054.000000","","2149.000000","","2015.000000","","2174.000000","","1956.000000","","1895.000000","","2060.000000","","2098.000000","","1923.000000","","1821.000000","","1882.000000","","1859.000000","","1970.000000","","2072.000000","","2102.000000","","2167.000000","","2411.000000","","2726.000000","","2725.000000","","2579.000000","","2667.000000","","2566.000000","","2810.000000",""
"162","Norway","71","Rye","5531","Producer Price (SLC/tonne)","SLC",,,"2562.000000","","2405.000000","","2342.000000","","2214.000000","","2054.000000","","2149.000000","","2015.000000","","2174.000000","","1956.000000","","1895.000000","","2060.000000","","2098.000000","","1923.000000","","1821.000000","","1882.000000","","1859.000000","","1970.000000","","2072.000000","","2102.000000","","2167.000000","","2411.000000","","2726.000000","","2725.000000","","2579.000000","","2667.000000","","2566.000000","","2810.000000",""
"162","Norway","71","Rye","5532","Producer Price (USD/tonne)","USD",,,"412.300000","","339.000000","","331.800000","","349.500000","","318.500000","","303.800000","","267.100000","","278.700000","","222.200000","","210.800000","","258.000000","","296.300000","","285.300000","","282.700000","","293.500000","","317.100000","","349.300000","","329.500000","","347.800000","","386.600000","","414.400000","","464.000000","","432.400000","","319.800000","","317.500000","","310.200000","","345.500000",""
"162","Norway","544","Strawberries","5530","Producer Price (LCU/tonne)","LCU",,,"14960.000000","","15240.000000","","12430.000000","","14680.000000","","16770.000000","","17600.000000","","18970.000000","","17790.000000","","22260.000000","","18170.000000","","19530.000000","","19260.000000","","20510.000000","","21100.000000","","19850.000000","","22850.000000","","28030.000000","","28240.000000","","35890.000000","","37300.000000","","40620.000000","","42310.000000","","43150.000000","","38930.000000","","45940.000000","","49060.000000","","49130.000000",""
"162","Norway","544","Strawberries","5531","Producer Price (SLC/tonne)","SLC",,,"14960.000000","","15240.000000","","12430.000000","","14680.000000","","16770.000000","","17600.000000","","18970.000000","","17790.000000","","22260.000000","","18170.000000","","19530.000000","","19260.000000","","20510.000000","","21100.000000","","19850.000000","","22850.000000","","28030.000000","","28240.000000","","35890.000000","","37300.000000","","40620.000000","","42310.000000","","43150.000000","","38930.000000","","45940.000000","","49060.000000","","49130.000000",""
"162","Norway","544","Strawberries","5532","Producer Price (USD/tonne)","USD",,,"2407.300000","","2148.300000","","1761.200000","","2317.200000","","2600.100000","","2488.200000","","2514.200000","","2281.000000","","2529.000000","","2020.800000","","2446.200000","","2720.300000","","3042.700000","","3275.100000","","3095.100000","","3898.200000","","4969.900000","","4490.900000","","5938.000000","","6655.200000","","6982.400000","","7201.700000","","6847.400000","","4827.500000","","5468.900000","","5930.800000","","6041.200000",""
"162","Norway","388","Tomatoes","5530","Producer Price (LCU/tonne)","LCU",,,"10280.000000","","11610.000000","","13090.000000","","12980.000000","","14140.000000","","12130.000000","","13600.000000","","14650.000000","","14720.000000","","15420.000000","","15870.000000","","15780.000000","","13330.000000","","16000.000000","","17980.000000","","16450.000000","","17790.000000","","19150.000000","","14810.000000","","15150.000000","","18660.000000","","19870.000000","","17070.000000","","21550.000000","","23470.000000","","23040.000000","","17470.000000",""
"162","Norway","388","Tomatoes","5531","Producer Price (SLC/tonne)","SLC",,,"10280.000000","","11610.000000","","13090.000000","","12980.000000","","14140.000000","","12130.000000","","13600.000000","","14650.000000","","14720.000000","","15420.000000","","15870.000000","","15780.000000","","13330.000000","","16000.000000","","17980.000000","","16450.000000","","17790.000000","","19150.000000","","14810.000000","","15150.000000","","18660.000000","","19870.000000","","17070.000000","","21550.000000","","23470.000000","","23040.000000","","17470.000000",""
"162","Norway","388","Tomatoes","5532","Producer Price (USD/tonne)","USD",,,"1654.200000","","1636.600000","","1854.700000","","2048.900000","","2192.300000","","1714.900000","","1802.500000","","1878.400000","","1672.400000","","1714.900000","","1987.800000","","2228.700000","","1977.500000","","2483.500000","","2803.500000","","2806.400000","","3154.300000","","3045.300000","","2450.300000","","2703.100000","","3207.600000","","3382.100000","","2708.800000","","2672.300000","","2794.000000","","2785.300000","","2148.200000",""
"162","Norway","97","Triticale","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,"1922.000000","","1930.000000","","1963.000000","","1970.000000","","1782.000000","","1822.000000","","1783.000000","","1740.000000","","1691.000000","","1695.000000","",,,"1731.000000","","2163.000000","","2153.000000","","2111.000000","","2138.000000","","2301.000000","","2644.000000","","2773.000000","","2877.000000","","2754.000000","","2636.000000","",,
"162","Norway","97","Triticale","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,"1922.000000","","1930.000000","","1963.000000","","1970.000000","","1782.000000","","1822.000000","","1783.000000","","1740.000000","","1691.000000","","1695.000000","",,,"1731.000000","","2163.000000","","2153.000000","","2111.000000","","2138.000000","","2301.000000","","2644.000000","","2773.000000","","2877.000000","","2754.000000","","2636.000000","",,
"162","Norway","97","Triticale","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,"298.000000","","272.900000","","260.200000","","252.600000","","202.500000","","202.600000","","223.300000","","245.800000","","250.900000","","263.100000","",,,"295.300000","","383.500000","","342.400000","","349.300000","","381.500000","","395.500000","","450.000000","","440.000000","","356.800000","","327.900000","","318.700000","",,
"162","Norway","463","Vegetables, fresh nes","5530","Producer Price (LCU/tonne)","LCU",,,,,,,,,,,,,"2750.000000","","3400.000000","","3250.000000","","3070.000000","","3080.000000","","4160.000000","","3880.000000","","3790.000000","","4440.000000","","4510.000000","","5510.000000","","4850.000000","","5950.000000","","5340.000000","","5790.000000","","6130.000000","","7100.000000","","5580.000000","","5030.000000","","6630.000000","","6820.000000","","8330.000000",""
"162","Norway","463","Vegetables, fresh nes","5531","Producer Price (SLC/tonne)","SLC",,,,,,,,,,,,,"2750.000000","","3400.000000","","3250.000000","","3070.000000","","3080.000000","","4160.000000","","3880.000000","","3790.000000","","4440.000000","","4510.000000","","5510.000000","","4850.000000","","5950.000000","","5340.000000","","5790.000000","","6130.000000","","7100.000000","","5580.000000","","5030.000000","","6630.000000","","6820.000000","","8330.000000",""
"162","Norway","463","Vegetables, fresh nes","5532","Producer Price (USD/tonne)","USD",,,,,,,,,,,,,"388.800000","","450.600000","","416.700000","","348.800000","","342.500000","","521.100000","","548.000000","","562.200000","","689.200000","","703.200000","","940.000000","","859.900000","","946.200000","","883.500000","","1033.100000","","1053.700000","","1208.500000","","885.500000","","623.700000","","789.300000","","824.500000","","1024.300000",""
"162","Norway","15","Wheat","5530","Producer Price (LCU/tonne)","LCU","3199.000000","","2674.000000","","2601.000000","","2501.000000","","2301.000000","","2287.000000","","2339.000000","","2154.000000","","2357.000000","","2161.000000","","2114.000000","","2246.000000","","2235.000000","","2093.000000","","2047.000000","","2011.000000","","2076.000000","","2132.000000","","2295.000000","","2311.000000","","2389.000000","","2625.000000","","2778.000000","","2792.000000","","2802.000000","","3058.000000","","2947.000000","","3236.000000",""
"162","Norway","15","Wheat","5531","Producer Price (SLC/tonne)","SLC","3199.000000","","2674.000000","","2601.000000","","2501.000000","","2301.000000","","2287.000000","","2339.000000","","2154.000000","","2357.000000","","2161.000000","","2114.000000","","2246.000000","","2235.000000","","2093.000000","","2047.000000","","2011.000000","","2076.000000","","2132.000000","","2295.000000","","2311.000000","","2389.000000","","2625.000000","","2778.000000","","2792.000000","","2802.000000","","3058.000000","","2947.000000","","3236.000000",""
"162","Norway","15","Wheat","5532","Producer Price (USD/tonne)","USD","493.400000","","430.300000","","366.600000","","354.400000","","363.200000","","354.600000","","330.700000","","285.500000","","302.200000","","245.500000","","235.100000","","281.300000","","315.700000","","310.500000","","317.700000","","313.600000","","354.200000","","378.000000","","365.000000","","382.400000","","426.300000","","451.200000","","472.900000","","443.100000","","347.500000","","364.000000","","356.300000","","397.900000",""
"162","Norway","987","Wool, greasy","5530","Producer Price (LCU/tonne)","LCU",,,"43680.000000","","42200.000000","","40000.000000","","36500.000000","","34800.000000","","33900.000000","","34200.000000","","32830.000000","","31920.000000","","32630.000000","","33950.000000","","31360.000000","","31080.000000","","30910.000000","","30330.000000","","30580.000000","","29540.000000","","28340.000000","","26890.000000","","27050.000000","","28990.000000","","30030.000000","","30220.000000","","31860.000000","","34000.000000","","32800.000000","","32870.000000",""
"162","Norway","987","Wool, greasy","5531","Producer Price (SLC/tonne)","SLC",,,"43680.000000","","42200.000000","","40000.000000","","36500.000000","","34800.000000","","33900.000000","","34200.000000","","32830.000000","","31920.000000","","32630.000000","","33950.000000","","31360.000000","","31080.000000","","30910.000000","","30330.000000","","30580.000000","","29540.000000","","28340.000000","","26890.000000","","27050.000000","","28990.000000","","30030.000000","","30220.000000","","31860.000000","","34000.000000","","32800.000000","","32870.000000",""
"162","Norway","987","Wool, greasy","5532","Producer Price (USD/tonne)","USD",,,"7028.700000","","5948.600000","","5667.700000","","5761.500000","","5395.500000","","4792.600000","","4532.700000","","4209.400000","","3626.500000","","3628.900000","","4252.400000","","4429.200000","","4610.700000","","4797.800000","","4729.200000","","5216.900000","","5237.600000","","4506.800000","","4448.900000","","4826.400000","","4983.200000","","5111.500000","","4795.600000","","3950.800000","","4047.500000","","3965.200000","","4041.800000",""
"173","Poland","515","Apples","5530","Producer Price (LCU/tonne)","LCU","1590000.000000","","1350000.000000","","960000.000000","","1830000.000000","","409.000000","","266.000000","","241.000000","","276.000000","","657.000000","","256.000000","","201.000000","","231.000000","","426.000000","","326.000000","","517.000000","","480.000000","","999.000000","","408.000000","","319.000000","","639.000000","","846.000000","","730.000000","","895.000000","","529.000000","","778.000000","","586.000000","","1038.000000","","619.000000",""
"173","Poland","515","Apples","5531","Producer Price (SLC/tonne)","SLC","159.000000","","135.000000","","96.000000","","183.000000","","409.000000","","266.000000","","241.000000","","276.000000","","657.000000","","256.000000","","201.000000","","231.000000","","426.000000","","326.000000","","517.000000","","480.000000","","999.000000","","408.000000","","319.000000","","639.000000","","846.000000","","730.000000","","895.000000","","529.000000","","778.000000","","586.000000","","1038.000000","","619.000000",""
"173","Poland","515","Apples","5532","Producer Price (USD/tonne)","USD","150.300000","","99.100000","","53.000000","","80.500000","","168.700000","","98.700000","","73.500000","","79.400000","","165.600000","","58.900000","","49.100000","","56.600000","","109.500000","","89.100000","","159.800000","","154.700000","","360.900000","","169.300000","","102.200000","","211.900000","","285.500000","","224.200000","","283.200000","","167.700000","","206.400000","","148.600000","","274.700000","","171.400000",""
